,topBrand,category,categoryCode,barcode,name,cpg,_id,brandCode
130,,,,511111003243,All-Bran,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",{'$oid': '5332f9f2e4b03c9a25efd1c7'},
131,False,Condiments & Sauces,,511111002208,Bull's Eye,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57ebbd44e4b0ac389136a32d'},BULL'S-EYE
132,False,Frozen,,511111600794,KLONDIKE,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",{'$oid': '592486bee410d61fcea3d12f'},KLONDIKE
133,,Frozen,,511111600848,FRUTTARE,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '592486bee410d61fcea3d12a'},FRUTTARE
134,,Health & Wellness,,511111305569,AFRIN® NO DRIP PUMP MISTS,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5da60576a60b87376833e349'},511111305569
135,,,,511111404002,Betty Crocker,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5332f5f5e4b03c9a25efd0b0'},
136,False,Baking,,511111701859,Knox Gelatin,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '580dff9fe4b0f32b2de21382'},KNOX
137,,Health & Wellness,,511111505716,Claritin® ADULTS,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5da608131dda2c3e1416ae8a'},511111505716
138,False,Snacks,,511111501107,Planters,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '588b9f8fe4b02187f85cdada'},PLANTERS
139,False,Personal Care,PERSONAL_CARE,511111800873,DEGREE,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",{'$oid': '592486bde410d61fcea3d127'},DEGREE
140,False,Beverages,,511111000518,Caleb's Kola,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '5a4d23dae4b0bcb2c74ea77e'},CALEB'S KOLA
141,,Beverages,,511111305408,Lemon Lemon Sparkling Drinks,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '5d66dc946d5f3b6188d4f04e'},LEMON LEMON
142,False,Personal Care,PERSONAL_CARE,511111300656,VASELINE,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",{'$oid': '592486bfe410d61fcea3d140'},VASELINE
143,,Magazines,,511111005216,Cooking Light Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5d658ff3a3a018514994f432'},511111005216
144,False,Baking,BAKING,511111817932,test brand @1607312532178,"{'$ref': 'Cogs', '$id': {'$oid': '5fcda494be37ce688e08b0cb'}}",{'$oid': '5fcda494be37ce688e08b0cc'},TEST BRANDCODE @1607312532178
145,,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,511111715047,Pinesol,"{'$ref': 'Cogs', '$id': {'$oid': '5eebc5412455c97a877ef382'}}",{'$oid': '5ef4f667be37ce2efae842ea'},PINESOL
146,,,,511111202677,Snapple,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",{'$oid': '55b6308ee4b0d8e685c1421a'},
147,,,,511111603719,Honest Ade,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332f760e4b03c9a25efd11b'},
148,,Candy & Sweets,CANDY_AND_SWEETS,511111215103,test brand @1595340086791,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f16f536be37ce2b30061e29'},TEST BRANDCODE @1595340086791
149,,Magazines,,511111005148,Shape,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",{'$oid': '5d642dbfa3a018514994f42e'},511111005148
150,,Beauty,,511111013914,Essie,"{'$ref': 'Cogs', '$id': {'$oid': '5e28b81cee7f2d697e835bcd'}}",{'$oid': '5e3875d2ee7f2d697e835bce'},ESSIE
151,,,,511111303220,Pop-tarts,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",{'$oid': '5332f9f3e4b03c9a25efd1c9'},
152,True,Grocery,,511111204923,Brand1,"{'$ref': 'Cogs', '$id': {'$oid': '5c45f8b087ff3552f950f026'}}",{'$oid': '5c45f91b87ff3552f950f027'},0987654321
153,False,Snacks,,511111601449,Jell-O Refrigerated Pudding & Gelatin,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '58861c7d4e8d0d20bc42c4d6'},
154,,,,511111502586,Diet Dr. Pepper,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",{'$oid': '55b630fde4b0d8e685c14223'},
155,False,Canned Goods & Soups,,511111404446,Campbell's Well Yes!,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5ab158e8e4b0915382df7622'},CAMPBELLS WELL YES
156,False,Baking,BAKING,511111717966,test brand @1607312532304,"{'$ref': 'Cogs', '$id': {'$oid': '5fcda494be37ce688e08b0cb'}}",{'$oid': '5fcda494be37ce688e08b0cf'},TEST BRANDCODE @1607312532304
157,,Baking,BAKING,511111215615,test brand @1598026274643,"{'$ref': 'Cogs', '$id': {'$oid': '5f3ff222be37ce1c81aa1e0c'}}",{'$oid': '5f3ff222be37ce1c81aa1e0e'},TEST BRANDCODE @1598026274643
158,,Baking,BAKING,511111816775,test brand @1601644881995,"{'$ref': 'Cogs', '$id': {'$oid': '5f772951be37ce6b592e90d1'}}",{'$oid': '5f772952be37ce6b592e90d2'},TEST BRANDCODE @1601644881995
159,False,Baking,BAKING,511111717249,test brand @1604437352935,"{'$ref': 'Cogs', '$id': {'$oid': '5fa1c568be37ce402c4618f5'}}",{'$oid': '5fa1c568be37ce402c4618f6'},
160,False,,,511111217749,Beef Steak,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",{'$oid': '5fb82236be37ce522e165cdf'},BEEF STEAK
161,False,Beauty,,511111300588,POND'S,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",{'$oid': '5a02188be4b00d6a5ccb394d'},POND'S
162,,Beauty,,511111713937,L’Oreal Paris - Cosmetics,"{'$ref': 'Cogs', '$id': {'$oid': '5e28b81cee7f2d697e835bcd'}}",{'$oid': '5e387617ee7f2d697e835bd0'},L’OREAL PARIS - COSMETICS
163,False,Deli,,511111801962,P3,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57ebc2ace4b0ac389136a346'},
164,,Health & Wellness,,511111605829,ONE A DAY® MENS,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5da6094ca60b87376833e357'},511111605829
165,,Baking,BAKING,511111615095,test brand @1595340086078,"{'$ref': 'Cogs', '$id': {'$oid': '5f16f535be37ce2b30061e24'}}",{'$oid': '5f16f536be37ce2b30061e28'},TEST BRANDCODE @1595340086078
166,,Candy & Sweets,CANDY_AND_SWEETS,511111917045,test brand @1602694020787,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f872b84be37ce66db5dd97a'},TEST BRANDCODE @1602694020787
167,,Beverages,,511111501497,Tazo,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '585a9726e4b03e62d1ce0e95'},
168,,Baking,BAKING,511111516910,test brand @1601939013649,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba644be37ce23081c5289'}}",{'$oid': '5f7ba645be37ce23081c528d'},TEST BRANDCODE @1601939013649
169,,Snacks,,511111803393,Cheez-It,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",{'$oid': '5332f7d3e4b03c9a25efd14e'},
170,,Baking,BAKING,511111316480,test brand @1599097546963,"{'$ref': 'Cogs', '$id': {'$oid': '5f504acabe37ce0b793c9417'}}",{'$oid': '5f504acabe37ce0b793c9418'},
171,False,Snacks,,511111604525,Snack Factory,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5afda3a8e4b03bf01c2a2967'},SNACK FACTORY
172,,,,511111202448,Jupiler,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",{'$oid': '57c08294e4b0718ff5fcb039'},
173,,,,511111703617,Gardetto's,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5332f77ce4b03c9a25efd12a'},
174,,,,511111403289,Danimals,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",{'$oid': '5332f9ede4b03c9a25efd1c2'},
175,False,Beer Wine Spirits,,511111201403,Miller 64,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '58861c7e4e8d0d20bc42c4e2'},MILLER64
176,,Dairy,,511111700814,I CAN'T BELIEVE IT'S NOT BUTTER!,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '592486bee410d61fcea3d12d'},I CAN'T BELIEVE IT'S NOT BUTTER!
177,,Health & Wellness,,511111805786,ONE A DAY® ENERGY ,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5da608dfa60b87376833e354'},511111805786
178,False,Candy & Sweets,CANDY_AND_SWEETS,511111419532,test brand @1610496647142,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5ffe3a87be37ce7aab2d4fd9'},TEST BRANDCODE @1610496647142
179,False,Baking,BAKING,511111619543,test brand @1610496647311,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3a87be37ce7aab2d4fda'}}",{'$oid': '5ffe3a87be37ce7aab2d4fdb'},
180,False,Baking,BAKING,511111719519,test brand @1610496646289,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3a85be37ce7aab2d4fd4'}}",{'$oid': '5ffe3a86be37ce7aab2d4fd7'},TEST BRANDCODE @1610496646289
181,False,Baking,BAKING,511111119555,test brand @1610562170795,"{'$ref': 'Cogs', '$id': {'$oid': '5fff3a7abe37ce2bb793010d'}}",{'$oid': '5fff3a7abe37ce2bb793010e'},
182,False,Baking,BAKING,511111919520,test brand @1610496646345,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3a85be37ce7aab2d4fd4'}}",{'$oid': '5ffe3a86be37ce7aab2d4fd8'},TEST BRANDCODE @1610496646345
183,False,Baking,BAKING,511111219507,test brand @1610496646232,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3a85be37ce7aab2d4fd4'}}",{'$oid': '5ffe3a86be37ce7aab2d4fd6'},TEST BRANDCODE @1610496646232
184,False,Baking,BAKING,511111219385,test brand @1610495466218,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe35eabe37ce5e01754c45'}}",{'$oid': '5ffe35eabe37ce5e01754c47'},TEST BRANDCODE @1610495466218
185,False,Baking,BAKING,511111119326,test brand @1610495102462,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe347ebe37ce5e01754c3d'}}",{'$oid': '5ffe347ebe37ce5e01754c3f'},TEST BRANDCODE @1610495102462
186,False,Baking,BAKING,511111719397,test brand @1610495466250,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe35eabe37ce5e01754c45'}}",{'$oid': '5ffe35eabe37ce5e01754c48'},TEST BRANDCODE @1610495466250
187,False,Condiments & Sauces,,511111501985,Miracle Whip,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57ebc28be4b0ac389136a344'},KRAFT MIRACLE WHIP
188,False,Beer Wine Spirits,,511111400998,Redd's Wicked,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '58b59989e4b0857c2ddb7255'},
189,,Candy & Sweets,CANDY_AND_SWEETS,511111015697,test brand @1598042674173,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f403232be37ce5f78d9ed19'},TEST BRANDCODE @1598042674173
190,,Baking,BAKING,511111216094,test brand @1598635634796,"{'$ref': 'Cogs', '$id': {'$oid': '5f493e72be37ce64d0ae36c2'}}",{'$oid': '5f493e72be37ce64d0ae36c4'},TEST BRANDCODE @1598635634796
191,,Beer Wine Spirits,,511111300212,Sheaf Stout,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5a5d257fe4b06ba572cf24a3'},SHEAF STOUT
192,True,Snacks,,511111001768,Cheetos,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '585a963ce4b03e62d1ce0e78'},CHEETOS
193,False,Grocery,GROCERY,511111217817,Nature's Harvest,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",{'$oid': '5fb82a68be37ce522e165ce6'},NATURES HARVEST
194,,Magazines,,511111605058,Health Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",{'$oid': '5d6415d5a3a018514994f429'},511111605058
195,,,,511111402961,Fanta,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332fa7ae4b03c9a25efd229'},
196,,Baking,BAKING,511111216148,test brand @1598639198570,"{'$ref': 'Cogs', '$id': {'$oid': '5f494c5d04db711dd8fe87e2'}}",{'$oid': '5f494c5e04db711dd8fe87e4'},TEST BRANDCODE @1598639198570
197,,Baking,BAKING,511111316763,test brand @1601644881253,"{'$ref': 'Cogs', '$id': {'$oid': '5f772951be37ce6b592e90cf'}}",{'$oid': '5f772951be37ce6b592e90d0'},
198,,Baking,BAKING,511111616467,test brand @1599097538609,"{'$ref': 'Cogs', '$id': {'$oid': '5f504ac2be37ce0b793c9411'}}",{'$oid': '5f504ac2be37ce0b793c9415'},TEST BRANDCODE @1599097538609
199,False,Household,,511111704706,Scott,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",{'$oid': '5bd201cc965c7d66d92731ee'},SCOTT
200,False,Baking,BAKING,511111218135,test brand @1607639231674,"{'$ref': 'Cogs', '$id': {'$oid': '5fd2a0bfbe37ce49eb72c0ef'}}",{'$oid': '5fd2a0bfbe37ce49eb72c0f1'},TEST BRANDCODE @1607639231674
201,,Health & Wellness,,511111505921,EPIC™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5daf3507a60b87376833e35c'},EPIC
202,False,Beer Wine Spirits,,511111901426,Grolsch Lager,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '58861c7e4e8d0d20bc42c4de'},GROLSCH
203,,Candy & Sweets,CANDY_AND_SWEETS,511111417101,test brand @1603760320407,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f9770c0be37ce03d08a2d88'},TEST BRANDCODE @1603760320407
204,,Beer Wine Spirits,,511111400042,Magnum,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5a5e32c3e4b06ba572cf24aa'},MAGNUM
205,,Baking,BAKING,511111817147,test brand @1603925787411,"{'$ref': 'Cogs', '$id': {'$oid': '5f99f71bbe37ce13da9eade6'}}",{'$oid': '5f99f71bbe37ce13da9eade9'},TEST BRANDCODE @1603925787411
206,False,Candy & Sweets,CANDY_AND_SWEETS,511111819417,test brand @1610495466861,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5ffe35eabe37ce5e01754c4a'},TEST BRANDCODE @1610495466861
207,False,Baking,BAKING,511111519430,test brand @1610495618015,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3681be37ce5e01754c54'}}",{'$oid': '5ffe3682be37ce5e01754c55'},
208,False,Baking,BAKING,511111819349,test brand @1610495102526,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe347ebe37ce5e01754c3d'}}",{'$oid': '5ffe347ebe37ce5e01754c41'},TEST BRANDCODE @1610495102526
209,False,Baking,BAKING,511111619338,test brand @1610495102491,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe347ebe37ce5e01754c3d'}}",{'$oid': '5ffe347ebe37ce5e01754c40'},TEST BRANDCODE @1610495102491
210,False,Baking,BAKING,511111519362,test brand @1610495104441,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3480be37ce5e01754c43'}}",{'$oid': '5ffe3480be37ce5e01754c44'},
211,False,Baking,BAKING,511111019374,test brand @1610495466174,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe35eabe37ce5e01754c45'}}",{'$oid': '5ffe35eabe37ce5e01754c46'},TEST BRANDCODE @1610495466175
212,False,Baking,BAKING,511111019428,test brand @1610495481412,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe35f9be37ce5e01754c4b'}}",{'$oid': '5ffe35f9be37ce5e01754c4c'},
213,False,Candy & Sweets,CANDY_AND_SWEETS,511111319351,test brand @1610495103255,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5ffe347fbe37ce5e01754c42'},TEST BRANDCODE @1610495103255
214,False,Baking,BAKING,511111319405,test brand @1610495466285,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe35eabe37ce5e01754c45'}}",{'$oid': '5ffe35eabe37ce5e01754c49'},TEST BRANDCODE @1610495466285
215,False,Baking,BAKING,511111118886,test brand @1610049763071,"{'$ref': 'Cogs', '$id': {'$oid': '5ff768e3be37ce1e961f329f'}}",{'$oid': '5ff768e3be37ce1e961f32a0'},
216,False,Baking,BAKING,511111718840,test brand @1610049748118,"{'$ref': 'Cogs', '$id': {'$oid': '5ff768d4be37ce1e961f3299'}}",{'$oid': '5ff768d4be37ce1e961f329b'},TEST BRANDCODE @1610049748118
217,False,Baking,BAKING,511111418863,test brand @1610049748181,"{'$ref': 'Cogs', '$id': {'$oid': '5ff768d4be37ce1e961f3299'}}",{'$oid': '5ff768d4be37ce1e961f329d'},TEST BRANDCODE @1610049748181
218,False,Baking,BAKING,511111218852,test brand @1610049748154,"{'$ref': 'Cogs', '$id': {'$oid': '5ff768d4be37ce1e961f3299'}}",{'$oid': '5ff768d4be37ce1e961f329c'},TEST BRANDCODE @1610049748154
219,False,Candy & Sweets,CANDY_AND_SWEETS,511111918875,test brand @1610049748724,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5ff768d4be37ce1e961f329e'},TEST BRANDCODE @1610049748724
220,False,Baking,BAKING,511111618898,test brand @1610053719706,"{'$ref': 'Cogs', '$id': {'$oid': '5ff77857be37ce58ce500839'}}",{'$oid': '5ff77857be37ce58ce50083a'},TEST BRANDCODE @1610053719707
221,False,Baking,BAKING,511111518327,test brand @1607987891932,"{'$ref': 'Cogs', '$id': {'$oid': '5fd7f2b3be37ce7339755868'}}",{'$oid': '5fd7f2b3be37ce733975586c'},TEST BRANDCODE @1607987891932
222,False,Baking,BAKING,511111318316,test brand @1607987891893,"{'$ref': 'Cogs', '$id': {'$oid': '5fd7f2b3be37ce7339755868'}}",{'$oid': '5fd7f2b3be37ce733975586b'},TEST BRANDCODE @1607987891893
223,False,Baking,BAKING,511111818304,test brand @1607987891852,"{'$ref': 'Cogs', '$id': {'$oid': '5fd7f2b3be37ce7339755868'}}",{'$oid': '5fd7f2b3be37ce733975586a'},TEST BRANDCODE @1607987891852
224,False,Baking,BAKING,511111218340,test brand @1607987896065,"{'$ref': 'Cogs', '$id': {'$oid': '5fd7f2b8be37ce733975586e'}}",{'$oid': '5fd7f2b8be37ce733975586f'},
225,False,Candy & Sweets,CANDY_AND_SWEETS,511111018339,test brand @1607987892540,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5fd7f2b4be37ce733975586d'},TEST BRANDCODE @1607987892541
226,False,Baking,BAKING,511111618171,test brand @1607707829961,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3acb5be37ce0d9386bb3e'}}",{'$oid': '5fd3acb6be37ce0d9386bb3f'},TEST BRANDCODE @1607707829962
227,,,,511111702948,Diet Cherry Coke,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332fa7be4b03c9a25efd22b'},
228,False,Beer Wine Spirits,,511111701415,Killians,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '58861c7e4e8d0d20bc42c4e0'},KILLIAN'S
229,,,,511111403630,Cheerios,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5332f775e4b03c9a25efd127'},
230,,,,511111301813,.,"{'$ref': 'Cpgs', '$id': {'$oid': '581ce8d5e4b058c71f74c442'}}",{'$oid': '581ce962e4b058c71f74c443'},
231,,,,511111903130,Frosted Flakes,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",{'$oid': '5332fa08e4b03c9a25efd1d8'},
232,,Baking,BAKING,511111715481,test brand @1597861700880,"{'$ref': 'Cogs', '$id': {'$oid': '5f3d6f44be37ce4ddbb1bb3a'}}",{'$oid': '5f3d6f44be37ce4ddbb1bb3b'},TEST BRANDCODE @1597861700880
233,,Baking,BAKING,511111616696,test brand @1600291381675,"{'$ref': 'Cogs', '$id': {'$oid': '5f628235be37ce78e6e2efb0'}}",{'$oid': '5f628235be37ce78e6e2efb1'},
234,False,Beer Wine Spirits,,511111301028,Henry's Hard Sparkling,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '58b5988ce4b0857c2ddb7252'},
235,,Baking,BAKING,511111115595,test brand @1598026240846,"{'$ref': 'Cogs', '$id': {'$oid': '5f3ff200be37ce1c81aa1e0a'}}",{'$oid': '5f3ff200be37ce1c81aa1e0b'},
236,False,Grocery,,511111302063,Kraft Macaroni & Cheese,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57ebc125e4b0ac389136a33b'},
237,,,,511111403401,Cascadian Farm,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5332f7c8e4b03c9a25efd148'},
238,False,Grocery,,511111901938,Shake N' Bake,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57ebc2c8e4b0ac389136a349'},KRAFT SHAKE 'N BAKE
239,False,Condiments & Sauces,,511111401087,HP Sauce,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '588ba032e4b02187f85cdadc'},HP
240,,Baking,BAKING,511111815891,test brand @1598633573683,"{'$ref': 'Cogs', '$id': {'$oid': '5f493665be37ce52f8314fc9'}}",{'$oid': '5f493665be37ce52f8314fca'},
241,,Breakfast & Cereal,,511111206262,Drumstick™ Cereal,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5dc0773ea60b873d6b0666ce'},DRUMSTICK CEREAL
242,,Health & Wellness,,511111105602,ALEVE® D SINUS & COLD,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5da60649a60b87376833e34b'},ALEVE D SINUS & COLD
243,False,Dairy,,511111601883,Cheez Whiz,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '580dff84e4b0f32b2de2137f'},CHEEZ WHIZ
244,False,Candy & Sweets,CANDY_AND_SWEETS,511111818021,test brand @1607463685522,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5fcff305be37ce6d53dfc688'},TEST BRANDCODE @1607463685522
245,True,Magazines,,511111812449,Test brand1,"{'$ref': 'Cogs', '$id': {'$oid': '5c4f20b01b4181298aacffc1'}}",{'$oid': '5d66961cee7f2d201c7281cc'},
246,False,Frozen,,511111502371,Cool Whip,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57d957f2e4b0ac389136a2b4'},COOL WHIP
247,,Breakfast & Cereal,,511111006022,Trix™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5daf59751dda2c3e1416ae99'},TRIX
248,False,Health & Wellness,,511111405740,Flintstones™ Vitamins,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",{'$oid': '5da60859a60b87376833e352'},FLINTSTONES
249,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111217695,Absolut® Grapefruit,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb81935be37ce522e165cda'},ABSOLUT® GRAPEFRUIT
250,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111317432,Altos®,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb6d726be37ce522e165cc0'},ALTOS
251,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111417545,Del Maguey® Vida,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb800f1be37ce522e165ccb'},DEL MAGUEY 
252,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111917601,Jameson® Black Barrel ,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb80b63be37ce522e165cd1'},JAMESON® BLACK BARREL 
253,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111817581,Jameson® ,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb808a1be37ce522e165ccf'},JAMESON
254,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111217466,Monkey 47®,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb7e62dbe37ce522e165cc3'},MONKEY 47
255,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111417613,Malibu® Original,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb80d7cbe37ce522e165cd2'},MALIBU
256,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111417491,Lillet®,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb7e962be37ce522e165cc6'},LILLET
257,,Magazines,,511111705161,Traditional Home,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",{'$oid': '5d642de76d5f3b23d1bc7911'},511111705161
